publishedAt,description,title,URL,language,mediaTitle,authors,summary,textLength,keywords,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time,duration
2023-08-14,After briefly describing deep fakes and highlighting several relatively famous (or infamous) examples this column will focus on a number of bills introduced recently in the New York legislature—including one in particular that may soon be heading to the governor’s desk.,New York Legislators Take a Stand on Deep Fakes | New York Law ...,https://www.law.com/newyorklawjournal/2023/08/14/new-york-legislators-take-a-stand-on-deep-fakes-2/?slreturn=20230924083828,en,Law.com,"['Amanda R. Griner And. Deborah M. Isaacson', 'David E. Schwartz', 'Emily D. Safko', 'Michael Rikon', 'Peter A. Crusco', 'Rebecca L. Rakoski', 'Patrick D. Isbill']","In April 2021, the Administration for Children’s Services (ACS) filed a petition in Brooklyn Family Court alleging that an uncle who was legally responsible for his nephew had neglected the child by providing inadequate supervision and guardianship and by neglecting his education.
Among other things, ACS offered the court voice recordings that it claimed supported its position.
The boy’s uncle conceded that the voice on the recordings was his voice, but he argued that his identity had been stolen and that the voice recordings were “deep fakes.”",87,"['court', 'things', 'york', 'voice', 'acs', 'supported', 'fakes', 'recordings', 'stolen', 'stand', 'deep', 'supervision', 'uncle', 'legislators', 'services']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-14,0.36554621848739494
2023-07-18,"Will an increasing amount of deepfakes — deceptive images, content & videos created for the internet — start making us doubt our own eyes?",Practice Innovations: Seeing is no longer believing — the rise of ...,https://www.thomsonreuters.com/en-us/posts/technology/practice-innovations-deepfakes/,en,Thomson Reuters,['Don Philmlee'],"Ethical concerns — There are also ethical concerns about the use of deepfake technology, particularly with respect to consent and transparency.
For example, in a deepfake video of Ukrainian President Volodymyr Zelensky, he appears to surrender to Russia in the current conflict.
Government regulation — Regulatory or legal measures should be put in place to address the negative impacts of deepfake technology.
Some governments, however, have already started to consider legislation that would prohibit the use of deepfake technology for malicious purposes.
However, deepfake technology is quickly maturing and increasingly becoming more difficult to detect.",1245,"['innovations', 'fake', 'content', 'believing', 'create', 'audio', 'videos', 'deepfakes', 'rise', 'seeing', 'used', 'longer', 'video', 'technology', 'deepfake', 'real', 'practice']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-18,5.23109243697479
2023-01-27,Deepfakes have found their perfect vehicle in comedy – which allows them to be enjoyed without fear of deception.,Deep Fake Neighbour Wars: ITV's comedy shows how AI can ...,https://theconversation.com/deep-fake-neighbour-wars-itvs-comedy-shows-how-ai-can-transform-popular-culture-198569,en,theconversation.com,['Dominic Lees'],"ITVX’s Deep Fake Neighbour Wars is the breakthrough in television’s use of artificial intelligence that experts in the cultural use of deepfakes like myself have been waiting for.
As philosopher Adrienne De Ruiter explains, “deepfake technology and deepfakes are morally suspect, but not inherently morally wrong.”This year marks a watershed moment for deepfakes.
Sassy Justice was a true forerunner of Deep Fake Neighbour Wars, as it created multiple deepfake celebrities also including Julie Andrews and Mark Zuckerberg.
The team’s YouTube channel now features dozens of short deepfake videos, many of them boasting how they can do visual effects better than Hollywood studios.
Deep Fake Neighbour Wars shows that deepfakes don’t need to remain as short online clips; they can now be used to make longform TV content.",907,"['2020', 'shows', 'transform', 'neighbour', 'wars', 'visual', 'fake', 'short', 'deep', 'culture', 'itvs', 'comedy', 'deepfakes', 'video', 'deepfake', 'popular', 'tv', 'videos', 'technology']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-01-27,3.810924369747899
2023-09-05,Latest Research by our Team,Elections Spotlight: Generative AI and Deep Fakes - Check Point ...,https://research.checkpoint.com/2023/elections-spotlight-generative-ai-and-deep-fakes/,en,Check Point Research,[],"In this article, we examine the potential impact of recent advancements in generative AI technologies on upcoming democratic elections.
Many observers are concerned that these developments risk detaching public discourse from factual, ideological debates, potentially undermining the very essence of democratic elections.
In the lead-up to the U.S. 2020 elections, there was heightened focus on the reliability and resilience of voting machines.
Meanwhile, in the U.S., the federal government allocated budgets in the billions to enhance the infrastructure of state voting machines.
They negate the first requirement of democratic elections – the existence of a free meaningful exchange of ideas and opinions.",2992,"['discourse', 'generative', 'ai', 'public', 'trust', 'machines', 'political', 'voting', 'content', 'deep', 'fakes', 'democratic', 'spotlight', 'elections']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-09-05,12.571428571428571
2023-05-22,"A fraud in northern China that used sophisticated ""deepfake"" technology to convince a man to transfer money to a supposed friend has sparked concern about the potential of artificial intelligence (AI) techniques to aid financial crimes.",'Deepfake' scam in China fans worries over AI-driven fraud,https://www.reuters.com/technology/deepfake-scam-china-fans-worries-over-ai-driven-fraud-2023-05-22/,en,Reuters,[],"AI Artificial Intelligence words are seen in this illustration taken, May 4, 2023.
REUTERS/Dado Ruvic/Illustration/ Acquire Licensing RightsBEIJING, May 22 (Reuters) - A fraud in northern China that used sophisticated ""deepfake"" technology to convince a man to transfer money to a supposed friend has sparked concern about the potential of artificial intelligence (AI) techniques to aid financial crimes.
China has been tightening scrutiny of such technology and apps amid a rise in AI-driven fraud, mainly involving the manipulation of voice and facial data, and adopted new rules in January to legally protect victims.
""Can information security rules keep up with these people's techniques?""
($1=6.9121 Chinese yuan renminbi)Reporting by Ella Cao and Eduardo Baptista; Editing by Clarence FernandezOur Standards: The Thomson Reuters Trust Principles.",279,"['million', 'friend', 'security', 'money', 'fans', 'transfer', 'worries', 'ai', 'china', 'used', 'scam', 'technology', 'deepfake', 'fraud', 'yuan', 'aidriven', 'rules']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-05-22,1.1722689075630253
2023-06-07,A prominent Kremlin critic says the Russian government invited him to a Zoom call that turned out to be a deepfake. But what happens when governments start using deep fakes against each other?,Reality wars: Deepfakes and national security | On Point,https://www.wbur.org/onpoint/2023/06/07/reality-wars-deep-fakes-and-national-security,en,WBUR News,"['Claire Donnelly', 'Meghna Chakrabarti', 'Tim Skoog']","Today, On Point: 'The reality wars': Deepfakes and national security.
Jamil Jaffer, founder and executive director of the National Security Institute at the Antonin Scalia Law School at George Mason University.
CHAKRABARTI: Today, we're talking about the use and threat of deepfakes when governments deploy them against each other, so the potential national security threats of deepfakes.
So we have a moment here from a June 2019 House Intelligence Committee hearing on national security challenges of deepfakes.
He's founder and executive director of the National Security Institute at the Antonin Scalia Law School at George Mason University.",7746,"['national', 'know', 'wars', 'deepfakes', 'think', 'thats', 'theres', 'going', 'media', 'security', 'deepfake', 'reality']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-07,32.54621848739496
2023-09-20,"Hermann says that while AI technology is moving and evolving quickly, tools needed to identify AI content, whether good or bad, are also keeping pace.","Deepfakes Are Here, Can They Be Stopped?",https://www.forbes.com/sites/jenniferkitepowell/2023/09/20/deepfakes-are-here-can-they-be-stopped/,en,Forbes,"['Jennifer Kite-Powell', 'Kevin Payne', 'Cassidy Horton', 'Senior Contributor']","Chatbots spouting falsehoods, face-swapping apps generating fake porn and cloned voices defrauding companies of millions — governments are scrambling to regulate AI-powered deepfakes widely feared to be a misinformation super spreader.
Scott Hermann, CEO of IDIQ, says deepfakes usually target individuals in the public eye to discredit them, spread misinformation about them, or otherwise harm their character or credibility.
““Misinformation has been running rampant of late, and not only from the use of AI and deepfakes.
In addition to the concept of fake news, we are dealing with different tools scammers can use with AI technology,” said Hermann.
“Organizations and businesses are already working on software that can better detect and block deepfakes.",1745,"['deep', 'deepfakes', 'video', 'software', 'deepfake', 'content', 'ai', 'using', 'stopped', 'technology', 'kan']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-09-20,7.331932773109243
2023-03-06,"U.S. Special Operations Command, or SOCOM, released a wishlist of warfighting technology that included doing deepfakes.",U.S. Special Forces Want to Use Deepfakes for Psy-Ops,https://theintercept.com/2023/03/06/pentagon-socom-deepfake-propaganda/,en,The Intercept,"['Sam Biddle', 'Mehdi Hasan', 'Dina Sayedahmed', 'Prem Thakker', 'Akela Lacy', 'Jon Schwarz']","Special Operations Command, which is accepting proposals on these capabilities through 2025, did not respond to a request for comment.
Though Special Operations Command has for years coordinated foreign “influence operations,” these deception campaigns have come under renewed scrutiny.
Special forces would use this faked footage to “generate messages and influence operations via non-traditional channels,” the document adds.
Though major social platforms like Facebook have rules against deepfakes, given the inherently fluid and interconnected nature of the internet, Pentagon-disseminated deepfakes might also risk flowing back to the American homeland.
At an April 2018 hearing of the Senate Armed Services Committee, Gen. Kenneth Tovo of the Army Special Operations Command assured the assembled senators that American special forces were working to close the propaganda gap.",1666,"['propaganda', 'deepfake', 'internet', 'special', 'pentagon', 'forces', 'psyops', 'deepfakes', 'operations', 'campaigns', 'socom', 'media']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-03-06,7.0
2023-05-25,"Microsoft President Brad Smith said Thursday that his biggest concern around artificial intelligence was deep fakes, realistic looking but false content.",Microsoft chief says deep fakes are biggest AI concern,https://www.reuters.com/technology/microsoft-chief-calls-humans-rule-ai-safeguard-critical-infrastructure-2023-05-25/,en,Reuters,"['Diane Bartz', 'Thomson Reuters', 'Focused On U.S. Antitrust As Well As Corporate Regulation', 'Legislation', 'With Experience Involving Covering War In Bosnia', 'Elections In Mexico', 'Nicaragua', 'As Well As Stories Brazil', 'Chile', 'Cuba']","WASHINGTON, May 25 (Reuters) - Microsoft President Brad Smith said Thursday that his biggest concern around artificial intelligence was deep fakes, realistic looking but false content.
Smith also called for licensing for the most critical forms of AI with ""obligations to protect security, physical security, cybersecurity, national security.""
REUTERS/Pedro Nunes Acquire Licensing RightsFor weeks, lawmakers in Washington have struggled with what laws to pass to control AI even as companies large and small have raced to bring increasingly versatile AI to market.
Altman, whose OpenAI is backed by Microsoft, also called for global cooperation on AI and incentives for safety compliance.
Others are pushing for rules to ensure AI is not used to discriminate or violate civil rights.",495,"['ai', 'ensure', 'fakes', 'deep', 'chief', 'washington', 'used', 'called', 'concern', 'export', 'control', 'smith', 'microsoft', 'violate', 'biggest']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-25,2.0798319327731094
2023-07-18,A 73-year-old man in India fell victim to a deepfake scam after receiving a call from someone impersonating his former colleague and asking for money. The scammer used deepfake technology to create a video call in which the impersonator's face and voice matched the victim's former colleague. The victim transferred money before realizing he had been tricked. Police have traced the money to an account in Maharashtra and are investigating further. This is the first reported case of a deepfake scam in India. | Latest News India,Kerala man loses ₹40k to AI-enabled deep-fake fraud,https://www.hindustantimes.com/india-news/deepfake-scammers-trick-indian-man-into-transferring-money-police-investigating-multi-million-rupee-scam-101689622291654.html,en,Hindustan Times,"['About The Author', '...View Detail']","KOCHI: It was around 5:45 am on July 9 that PS Radhakrishnan, a resident of Kozhikode in Kerala, first received a call from an anonymous number.
The man said that he was currently at the Dubai airport, waiting to board a flight to India.
The septuagenarian filed a complaint with the National Cyber Cell which was then transferred to the Kerala police.
Apart from Radhakrishnan’s money, there are more funds in that account.
SHARE THIS ARTICLE ONABOUT THE AUTHOR Vishnu Varma Vishnu Varma is Assistant Editor and reports from Kerala for the Hindustan Times.",712,"['account', 'called', 'kerala', 'worked', 'voice', 'man', 'colleague', 'fraud', 'money', '40k', 'deepfake', 'radhakrishnans', 'loses', 'later', 'radhakrishnan', 'number', 'aienabled']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-07-18,2.991596638655462
