appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
fr.sesan.terresante-ecovid,Terr-eSanté eCovid,"Terr-eSanté eCovid est disponible UNIQUEMENT pour les personnes suivies par les professionnels et établissements de santé utilisateurs de Terr-eSanté eCovid.Terr-eSanté eCovid est un dispositif de suivi à distance ou télé-suivi, adapté au COVID-19., il vous permet de :- consulter et renseigner un questionnaire médical, défini par les professionnels de santé qui vous prennent en charge ;- accéder aux coordonnées et contacter simplement les professionnels santé de votre cercle de soins ;- consulter des informations utiles sur le COVID-19 ;- contacter le support utilisateurs.Pour y accéder, vous devez disposer d’un compte Terr-eSanté. L’accès à l’application mobile se fait avec les mêmes identifiants que le site web Terr-eSanté (www.terr-esante.fr/patients).Terr-eSanté eCovid est une application dédiée aux patients. Une application mobile dédiée aux professionnels de santé est également disponible (Terr-eSanté PRO App)eCovid est un module intégré à Terr-eSanté, la solution régionale de coordination de soins entre les acteurs de santé franciliens. Terr-eSanté met le patient au cœur du dispositif de soins, et lui offre différents services en ligne (gestion de son cercle de soins, partage de documents avec son équipe soignante, réception automatique sécurisée de ses documents type comptes-rendus et résultats de laboratoire, suivi d’objectifs…) parmi lesquels s’inscrit eCovid.Terr-eSanté eCovid, est une application mobile portée par l’Agence Régionale de Santé d’Île-de-France et mise en œuvre par le GCS SESAN.",https://apps.apple.com/es/app/terr-esant%C3%A9-ecovid/id1511975090?uo=4,['Medicina'],GCS DSISIF,http://www.sesan.fr/,0,0,"Jan 13, 2022",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-01-13
com.thegatewayacademy,Gateway COVID-19 Response,"The gateway app includes a daily assessment which securely and safely collects actionable data in real time per any individuals reporting to Gateway Academy. Items pertaining to COVID-19 symptoms, exposure and testing along with the intention to report to school are tracked and displayed in real time to aid administrative functions. The app also acts as a communicative tool between the school administration and parents.",https://apps.apple.com/es/app/gateway-covid-19-response/id1531336623?uo=4,['Salud y forma física'],Response Registry,None,0,0,"Nov 11, 2020",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-11-11
me.safe.safehealthcheck,SAFE HealthCheck,"Get the care you need, when you need it, where you need it.Our Digital Health and Connected Diagnostics platform makes it easy to connect with a doctor for a virtual appointment from the comfort of your home. You can also order home test kits, have your results scanned using your smartphone, and have your prescription sent straight to your pharmacy. Whether you have insurance or not, we can help you get the care you need. Feature Highlights-Virtual care appointments -Order home test kits-Scan your results using your smartphone-Prescriptions sent to your pharmacy -24/7 support whenever you need-Vaccination verification-Remote patient monitoring-We offer a variety of payment optionsBenefits-Convenient and easy to use-Personalized care plans-Affordable-SecureWe're here to help you stay healthy, no matter where you are. Please reach out to us at safecdx.com if you are a business looking for virtual care solutions. —-Please note that telehealth is not for emergencies. If you’re having a medical emergency, call 911.",https://apps.apple.com/es/app/safe-healthcheck/id1536698575?uo=4,['Medicina'],"Safe Health Systems, Inc.",https://safehealth.me/,0,0,"Sep 21, 2023","['EN', 'ES']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-09-21
com.BMC.selfq,BMC Combat Covid19,"Work with BMC to fight the spread of COVID-19. We encourage you to download this app, and mark your position for self quarantine. This will help us track your health progress and contain the spread of this virus.",https://apps.apple.com/es/app/bmc-combat-covid19/id1504083673?uo=4,"['Medicina', 'Salud y forma física']",Municipal Corporation of Greater Mumbai (MCGM),https://portal.mcgm.gov.in/irj/portal/anonymous,0,0,"Mar 30, 2020",['EN'],iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-03-30
br.fmj.aliviocoronavirus,Alivio Coronavirus,"ALÍVIO CORONAVIRUS é um jogo educacional voltado para o aprendizado sobre o coronavírus e a doença que causa, o Covid 19.É destinado a profissionais da saúde (médicos, fisioterapeutas, psicólogos, enfermeiros), pacientes diagnosticados com a doença e a população em geral. A sua dinâmica é baseada nas respostas (certas ou erradas) que o jogador dá ao ser inquirido sobre os mais diversos temas relacionados ao coronavírus, e a doença que causa, o Covid 19. Vencer o jogo, então, depende de acertar mais do que errar. O jogador pode optar por jogar na seção GERAL (para os ADULTOS) ou na seção FAMÍLIA (para as CRIANÇAS).No ponto de partida, o jogador ainda está hipoteticamente assintomático. Daí em diante ele percorre um caminho de casas cujo fim da linha é o Covid 19 em grau severo ou grave. O ir e vir do ícone do jogador ao longo desse percurso é governado, primeiro, pelos seus acertos ou erros ao qualificar afirmações sobre dor como Certas ou Erradas; e segundo, pelo arbítrio de uma roleta acionada após o jogador ser informado do seu resultado ao responder cada pergunta. Os pontos que a roleta indicar determinam a movimentação para cima ou para baixo do ícone no percurso. Ele cai na direção do Covid 19 em grau severo ou grave, e sobe na direção oposta, a da cura definitiva.Ao longo do percurso, e dependendo de onde o ícone pousar, há também imprevistos, ou seja, fatores aleatórios que podem atrasar ou apressar a movimentação do jogador por esse caminho.O jogo permite enfrentar um competidor virtual e somente termina quando o jogador vence ou perde em definitivo. O banco de perguntas geral é suficientemente robusto, considerando que a conhecimento científico sobre o tema ainda é limitado. O tempo do jogo, dependendo da seção escolhida, pode variar aproximadamente entre 30 minutos e 2 horas.",https://apps.apple.com/es/app/alivio-coronavirus/id1525360903?uo=4,"['Juegos', 'Juegos de mesa', 'Trivia']",FACULDADE DE MEDICINA DE JUNDIAI,None,0,0,"Aug 22, 2020",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['educacion'],[],"['adulto', 'adult']",[],[],[],2020-08-22
eu.agpharma.mygy-pro,MyGy Pro,MyGy Pro è un’app veloce e intuitiva creata da un team di esperti e pensata per la pratica clinica sia di ginecologi esperti che di giovani specialisti.Le tematiche trattate sono la Ginecologia e l’Ostetricia con particolare riferimento alle nuove tecnologie diagnostiche e chirurgiche. L'app mostra le possibili diagnosi e terapie da intraprendere per la cura della patologia evidenziata.,https://apps.apple.com/es/app/mygy-pro/id1493949060?uo=4,['Medicina'],AG Pharma S.r.l.,None,0,0,"May 12, 2020",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-05-12
se.ki.survey,KI-COVID19,This App enables participation in a survey to assess the spreading of COVID-19 among students and teachers in the university campus. It also provides access to relevant information on protection against infection and related policies. The collected data will be used for evaluation of the effects of on-campus teaching during the pandemic.,https://apps.apple.com/es/app/ki-covid19/id1528890441?uo=4,"['Educación', 'Medicina']",Karolinska Institutet,https://ki.se/en/research/ehealth-core-fac,0,0,"Sep 01, 2021","['EN', 'SV']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-09-01
com.starfishlabs.socialspace,COVID-19: Social Space,"‘Covid-19: Social Space’ from Starfish Labs helps people with learning difficulties and disabilities to understand Social Distancing guidelines and regulations. It features simple guides to social distancing, support bubbles, indoors and outdoors guidelines and video information on social distancing in public places, complementing the first app in this series: Covid-19: Staying Safe. Content can be viewed and created in English or Welsh. The app includes guidance and Makaton symbol content developed in collaboration with educationalists from a leading UK special educational needs college.Using this app you can also easily create a new guide to any aspect of rules and guidelines under Covid-19 that are relevant to the user’s own circumstances, your local lockdown tiers, or regional variations in guidance during the pandemic. Your custom content is stored on your own device and does not require WiFi to access it once you have downloaded the app.To make the content highly relevant to the individual’s own understanding or level of learning difficulty, the app features the ability for admin users (e.g. a parent, carer or teacher) to upload your own content relevant to the individual – using images of their own support bubble, types of signs they might see, how far apart people should stay etc. in their own locality and their own home, school, college or work environment. This makes the app highly effective in conveying information that is recognisable and relevant for individuals with learning difficulties who may not identify with generic information that does not show specific items in their own environment.In the general guidelines content, the app uses simple cartoons, videos, voice and Makaton symbols to convey information in an easy-to-understand format. The video features real people with learning difficulties demonstrating social distancing in real-life situations, with reminders about wearing masks, hand washing, hand sanitisers and surface cleaning to help to stay safe.The content is based on general UK Government guidelines and has been developed, simplified and tested in collaboration with staff, residents and students at Derwen College – an Ofsted Excellent rated Special Educational Needs College. The app uses Makaton symbols - © The Makaton Charity - with Makaton content supplied by the college.This app has been part funded by Welsh Government. Starfish Labs acknowledge the support of Welsh Government and Derwen College in the creation of this app. All imagery, graphics, voice content, workflow system and development © Copyright Starfish Labs 2021.",https://apps.apple.com/es/app/covid-19-social-space/id1549713691?uo=4,"['Referencia', 'Educación']",Starfish Labs Ltd.,https://starfishlabs.co.uk,0,0,"Mar 01, 2021",['EN'],iOS,None,4+,2.99,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-03-01
com.mysalesforce.mycommunity.C00D3t000002RmWLEA0.A0OT3t000000Xb1tGAC.app1,Natl COVID-19 Resiliency Net,"Morehouse School of Medicine’s National COVID-19  Resiliency Network (NCRN) provides awareness to critical health information & linkage to services, helping families recover from difficulties caused or worsened by the COVID-19 pandemic. NCRN is part of a cooperative agreement with the U.S. Department of Health & Human Services Office of Minority Health.  Grant #1CPIMP201187-01-00",https://apps.apple.com/es/app/natl-covid-19-resiliency-net/id1568526415?uo=4,"['Economía y empresa', 'Redes sociales']","The Morehouse School of Medicine, Inc.",https://ncrn.msm.edu/,0,0,"Sep 21, 2023","['CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HU', 'ID', 'IT', 'JA', 'KO', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'ES', 'SV', 'TH', 'ZH', 'TR', 'UK', 'VI']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-09-21
com.paxerahealth.covid19,Corona-Care,"CoronaCare es una plataforma diseñada para ayudar a los prestadores de atención médica, empresas gubernamentales y empresariales a rastrear los síntomas de COVID-19 de pacientes potencialmente infectados; desarrollada conjuntamente con algunos de los principales sistemas de salud como Mass General Hospital y Harvard Medical.Esta plataforma es utilizada directamente por pacientes que han sido examinados en una clínica o sala de emergencias y son enviados a casa, incluye una aplicación para pacientes para rastrear si las personas han cambiado de grupos de bajo a alto riesgo, así como para proporcionar instrucciones y precauciones para tratar los síntomas. El portal de proveedores permite a los prestadores clasificar los casos de los pacientes por gravedad y mitigar los riesgos de propagación pública al proporcionar a todos los pacientes conocimientos y recursos para tratar los síntomas de bajo riesgo en el hogar, al tiempo que rastrea el desarrollo de síntomas en pacientes de mayor riesgo.Esta aplicación permite ayudar a los pacientes a quedarse en casa si no son de alto riesgo, pero no brinda consejos de salud. Si necesita consejos de salud, visite el sitio web de los CDC en:  https://www.cdc.gov/coronavirus/2019-nCoV/index.htmlNo se utilizará información con fines comerciales y todos los datos están encriptados.Características: •	Mitigue los riesgos de propagación pública al proporcionar a todos los pacientes conocimientos y recursos para tratar los síntomas de bajo riesgo en el hogar.•	Seguimiento del desarrollo de síntomas en pacientes de mayor riesgo a través de encuestas personalizadas.•	Los prestadores pueden registrar a los pacientes dándoles un código QR específico de la institución para escanear y descargar la aplicación.•	Integrado con Fitbit, Withings, HealthKit, CCD, CDA, DICOM, HL7, FHIR y portales de pacientes.•	Módulo de inscripción masiva a través de mensajes de texto para invitaciones de registro de población.•	Encuestas preliminares y de seguimiento se enviarán al paciente a través de la aplicación.•	Los resultados de la encuesta de pacientes aparecerán en el portal del proveedor (Centro de comando) y se codificarán automáticamente por color según la gravedad del caso.•	Las encuestas se pueden enviar a grupos objetivo con frecuencias específicas a través de notificaciones automáticas, correos electrónicos o mensajes de texto.•	Proporciona instrucciones a los pacientes en la aplicación.•	Mensajes instantáneos bidireccionales y videollamadas entre prestadores y pacientes.•	Cuenta con un chatbot habilitado con IA para ayudar a los pacientes con preguntas de manera más efectiva",https://apps.apple.com/es/app/corona-care/id1503322438?uo=4,"['Medicina', 'Salud y forma física']",CarePassport,http://paxerahealth.com,0,0,"Apr 22, 2021","['NL', 'EN', 'FR', 'DE', 'IT', 'PT']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['salud mental'],[],[],[],[],['seguimiento'],[],[],[],[],[],[],[],[],[],[],['precaucion'],['conocimiento'],[],[],[],['man'],[],2021-04-22
