id,title,releaseDate,description,trackTime,trackViewUrl,languages,provider,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
6K1vc9gaCHwgoCAJbQbbCD,Covid-19 Vaccine Mandate? ,2021-11-15,"Sorry for the echo, still figuring out how live streaming with streamyard.   That Deity Tho",98.97,https://open.spotify.com/episode/6K1vc9gaCHwgoCAJbQbbCD,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-11-15
67ch1bnKzt7klnhBndwWHq,"Covid Science: Test, Track, Trace",2020-07-07,"This week, testing, tracing and monitoring. How does a covid test actually work? Do antibodies to covid mean immunity? And the tech to monitor covid symptoms from home. Plus in the news, as lockdowns go local: how are they doing it Down Under? Why planting trees to capture carbon is worse for the planet, and the sparrows changing their tunes! Like this podcast? Please help us by supporting the Naked Scientists",59.95,https://open.spotify.com/episode/67ch1bnKzt7klnhBndwWHq,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-07-07
5PNUjEUpf5jeXYpGZyHmh2,PERDIDA DEL OLFATO POR COVID-19,2022-04-20,"Analizaremos cómo surge la pérdida del olfato por COVID-19, que daños causa y el proceso por el qué pasa la persona contagiada para poder recuperar el olfato, así como algunos tratamientos. ",4.63,https://open.spotify.com/episode/5PNUjEUpf5jeXYpGZyHmh2,['es-MX'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['recuperar'],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-04-20
2XpVmijWw0lyUZKCJ9ZOSw,¿Puede la covid-19 aumentar el riesgo de padecer de alzheimer?,2022-09-21,Un estudio reciente de más de 6 millones de personas mayores de 65 años encontró que las personas mayores que tenían Covid-19 tenían un riesgo sustancialmente mayor de ser diagnosticados con la enfermedad de Alzheimer dentro de un año.,5.74,https://open.spotify.com/episode/2XpVmijWw0lyUZKCJ9ZOSw,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-09-21
6Aj7XrG0sViEZjm6SSM3rv,Special Episode: Responding to COVID-19,2020-03-19,"Life looks so different than it did a week ago. In this special episode, we discuss how we at Teach 4 the Heart are seeking to support you during this challenging time. You’ll also hear words of encouragement and ideas for how to keep faith and focus while we wait.",14.5,https://open.spotify.com/episode/6Aj7XrG0sViEZjm6SSM3rv,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-03-19
45b32f7a2NnOhoMpKGvEbp,New COVID Management Courses,2021-06-17,"COVID-19 has changed everything, including the way our industry has pivoted over the past 18 months.  In this episode NASM Master Instructor Rick Richey, along with special guest Dr. Scott Cheatham, discuss the new COVID course which debuted earlier this month.  Dr. Cheatham, NASM CES and PES, as well as an Assistant Professor in Kinesiology at California State University Dominguez Hills, details the strategies and reasoning behind the concepts as why they’re as applicable now as they were at the beginning of the pandemic. The “NASM-CPT Podcast” informs and educates personal trainers regarding COVID-19 as we continue to evolve and adapt as a fitness society. 𝑮𝒆𝒕 𝑵𝑨𝑺𝑴'𝒔 𝑭𝑹𝑬𝑬 𝑪𝑶𝑽𝑰𝑫-19 𝑴𝒂𝒏𝒂𝒈𝒆𝒎𝒆𝒏𝒕 𝑪𝒐𝒖𝒓𝒔𝒆 𝒂𝒏𝒅 𝒍𝒆𝒂𝒓𝒏 𝒉𝒐𝒘 𝒕𝒐 𝒘𝒐𝒓𝒌 𝒘𝒊𝒕𝒉 𝒄𝒍𝒊𝒆𝒏𝒕𝒔 𝒘𝒉𝒐 𝒉𝒂𝒗𝒆 𝒉𝒂𝒅 𝑪𝑶𝑽𝑰𝑫-19 𝒂𝒏𝒅 𝒉𝒐𝒘 𝒕𝒐 𝒉𝒆𝒍𝒑 𝒐𝒕𝒉𝒆𝒓𝒔 𝒑𝒓𝒆𝒗𝒆𝒏𝒕 𝒊𝒕. 𝑷𝒍𝒖𝒔, 𝒈𝒆𝒕 .3 𝑵𝑨𝑺𝑴 𝑪𝑬𝑼𝒔 𝒊𝒏 𝒕𝒉𝒆 𝒑𝒓𝒐𝒄𝒆𝒔𝒔. 𝑺𝒊𝒈𝒏 𝒖𝒑 𝒃𝒆𝒇𝒐𝒓𝒆 𝒊𝒕'𝒔 𝒈𝒐𝒏𝒆!  https://nasm.co/3vjcYLP",49.38,https://open.spotify.com/episode/45b32f7a2NnOhoMpKGvEbp,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-06-17
4DbMxyltstndlZvdj945kB,AWANI Pagi: Berita tumpuan & kemas kini COVID-19 [26 Julai 2022],2022-07-26,"Awani Pagi bersiaran langsung dari MITEC, Kuala Lumpur sempena Ekspo & Sidang Kemuncak Agrikomoditi Antarabangsa Malaysia (MIACES)  Ketahui berita yang perlu anda tahu hari ini bersama Hakim Rahman dan Geegee Ahmad dalam #AWANIpagi   Antara fokus AWANI Pagi hari ini merangkumi:   - KPM, MoF bincang naik kadar RMT dalam usul Bajet 2023  - Pengeluar 'liat' turunkan harga, kerajaan tetapkan harga maksimum minyak masak botol - Annuar  #AWANInews #MalaysiaSihat",26.97,https://open.spotify.com/episode/4DbMxyltstndlZvdj945kB,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2022-07-26
2b3CXvV8SLtjBCSiYvFZVx,Understanding The Covid-19 Economy,2020-05-17,"The COVID-19 Economy is different - built on trust, safety, and values. As hard as it has been, we're in the middle of an economic transformation - one that impacts every business and all our home and business lives.",13.75,https://open.spotify.com/episode/2b3CXvV8SLtjBCSiYvFZVx,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-05-17
0NnJr2ryF4p5km5Et8jk0t,Covid-19,2022-04-20,Covid-19,5.11,https://open.spotify.com/episode/0NnJr2ryF4p5km5Et8jk0t,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-04-20
3ML8fyFRsREoLetT9NpHdG,Covid persistente: convivir con el virus tres años después | Noticias Paralelas,2023-03-15,"15 de marzo de 2020 ¿recuerdas? un virus paralizó nuestro país y a la postre el mundo entero. Hoy  se cumplen tres años del inicio del confinamiento en España por la pandemia y nadie pensaba que fuera a ser tan largo. Nos dio  tiempo a aprender a hacer pan, a usar Zoom para ver a la familia, a cantar el ""Resistiré"" y a aplaudir cada día a los sanitarios. Nuestros protagonistas de hoy se contagiaron por entonces, pero no sabían que en 2023, aún convivirían con el coronavirus. Tienen covid persistente, una enfermedad ya reconocida por la OMS que les ha dejado importantes secuelas, tantas, que han cambiado su vida por completo. Pedro, Luci, Francisco y Lucile nos cuentan el desconcierto de los médicos cuando acudían a contarles sus síntomas y cómo es ahora su día a día. AMACOP, la Asociación Madrileña de Covid Persistente lucha para que estos pacientes reciban la atención médica adecuada. Hay unidades especializadas en algunos hospitales, no las suficientes, pero es un comienzo.",5.23,https://open.spotify.com/episode/3ML8fyFRsREoLetT9NpHdG,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['secuelas'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-15
0IdFcyhPDImkogIirlAfqm,123:ประเทศที่ยังปลอด COVID-19,2020-08-31,EP123 ประเทศที่ยังปลอด COVID-19 COVID-19 แพร่ระบาดไปทั่วโลก ยกเว้น 10 ประเทศเหล่านี้ แต่พวกเขามีความเป็นอยู่อย่างไรบ้างในประเทศที่ “ปลอดเชื้อ”   ฟังได้ที่  youtube - https://youtu.be/nwgbs7Ae0Ik Podcast - https://anchor.fm/ratree  อ่านเรื่องราวที่ https://www.facebook.com/girlone2020   *** บันทึกเสียง 30/8/2020 ***[เผยแพร่ 1/9/2020]  อ้างอิง  https://positioningmag.com/1294586 https://th.wikipedia.org/ ภาพโดย Gerd Altmann จาก Pixabay  ---   Support this podcast: https://podcasters.spotify.com/pod/show/ratree/support,11.83,https://open.spotify.com/episode/0IdFcyhPDImkogIirlAfqm,['th'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-08-31
0zinuQEJ8G69wPOH2HSFg0,28. Termino la emergencia del COVID 19,2023-05-09,"Despues de tantas dificultades que tuvimos que pasar, se reporto por parte de la OMS hace un par de dias que el COVID 19 ya no representa un riesgo sanitario, pero eso no quiere decir que la pandemia ya termino, aca te lo explico. Hosted on Acast. See acast.com/privacy for more information.",16.74,https://open.spotify.com/episode/0zinuQEJ8G69wPOH2HSFg0,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-09
4PWHkDzyvIBfhxxkxURzEo,O Avanço da revolução digital causada pela COVID-19.,2021-05-29,"Esse é um podcast acadêmico do Centro Universitário da FEI, onde tratamos a megatendência Despresenciamento e Virtualização.",9.3,https://open.spotify.com/episode/4PWHkDzyvIBfhxxkxURzEo,['pt-BR'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-05-29
526QT9ckL7jPVFVSqm7dvM,Infección Covid-19 en niños ¿Qué tan peligrosa es?,2021-08-25,Hoy revisamos qué tan frecuente y peligrosa puede ser la infección por Covid-19 en niños y las complicaciones como el síndrome inflamatorio multisistémico que puede llegar a afectarlos.Checa el video aquí: https://youtu.be/-A8nkrqVV1IVisita nuestra tienda en línea para comprar nuestros libros y material educativo:https://bit.ly/3i6eAnGSi necesitas una consulta aquí nos puedes encontrar:http://bit.ly/3aUSt12Unete al equipo de Mecenas en YouTube desde 1 dolar al mes: http://bit.ly/2O1AtsXSupport the show,19.9,https://open.spotify.com/episode/526QT9ckL7jPVFVSqm7dvM,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['complicaciones'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['nino'],[],[],2021-08-25
0NphhKLihd9JkWwFg5KQyP,Eight Months of Action and Inaction against Covid-19,2020-09-23,"Eric Rubin is the Editor-in-Chief of the Journal. Lindsey Baden is a Deputy Editor of the Journal. Stephen Morrissey, the interviewer, is the Executive Managing Editor of the Journal. E.J. Rubin, L.R. Baden, and S. Morrissey. Audio Interview: Eight Months of Action and Inaction against Covid-19. N Engl J Med 2020;383:e95.",27.03,https://open.spotify.com/episode/0NphhKLihd9JkWwFg5KQyP,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-09-23
35aD81V7EiLCrTfJlIoPih,The Cheapest COVID-19 Therapy in the World,2020-05-27,"Talk to a Dr. Berg Keto Consultant today and get the help you need on your journey (free consultation). Call 1-540-299-1557 with your questions about Keto, Intermittent Fasting or the use of Dr. Berg products. Consultants are available Monday through Friday from 8:30 am to 9 pm EST. Saturday & Sunday 9 am to 5 pm EST. USA Only.  Take Dr. Berg's Free Keto Mini-Course! Today we’re going to talk about the cheapest potential COVID-19 therapy in the world. What we’re talking about is the sun, and what it can do to give you vitamin D. Of course, this is actually free, all you have to do is go out and get 20 minutes of sun.  Somalian immigrants make up a very small community in Stockholm, Sweden. They make up less than 1% of the entire population of Stockholm. Yet, in Stockholm, 40% of all of the COVID-19 deaths were from this small group.   What puts people at risk for COVID-19?:  • Pre-existing health problems (obesity, diabetes, high blood pressure, cardiovascular disease, COPD, asthma) This group didn’t have many of these problems, and they weren’t all over the age of 60. But, what they do have is darker skin. The melanin that changes the color of the skin—protects against UV. But, it also prevents the absorption of vitamin D. In Chicago, 72% of deaths due to the coronavirus were African American.  The Somalian group also has a dress code that requires them to be almost fully covered, which can prevent vitamin D absorption.  It has also been found that the great majority of COVID-19 deaths were in the Northern hemisphere. This could be related to the distance between where you are and the sun, and how much vitamin D you’re going to get.  Dr. Eric Berg DC Bio: Dr. Berg, 51 years of age is a chiropractor who specializes in weight loss through nutritional & natural methods. His private practice is located in Alexandria, Virginia. His clients include senior officials in the U.S. government & the Justice Department, ambassadors, medical doctors, high-level executives of prominent corporations, scientists, engineers, professors, and other clients from all walks of life. He is the author of The 7 Principles of Fat Burning. FACEBOOK: fb.me/DrEricBerg?utm_source=Podcast&utm_medium=Anchor TWITTER: http://twitter.com/DrBergDC?utm_source=Podcast&utm_medium=Post&utm_campaign=Daily%20Post YOUTUBE: http://www.youtube.com/user/drericberg123?utm_source=Podcast&utm_medium=Anchor DR. BERG'S SHOP: https://shop.drberg.com/?utm_source=Podcast&utm_medium=Anchor MESSENGER: https://www.messenger.com/t/drericberg?utm_source=Podcast&utm_medium=Anchor DR. BERG'S VIDEO BLOG: https://www.drberg.com/blog?utm_source=Podcast&utm_medium=Anchor",9.26,https://open.spotify.com/episode/35aD81V7EiLCrTfJlIoPih,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['nutrition'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-05-27
6AkvPV8w1WMBxFogAjt4Hz,Como o transporte de cargas se adaptou à Covid-19,2020-06-12,"Conversa mediada por Diogenes Lucca, fundador do Gate e especialista em segurança, com a participação de Rodrigo Marchini, Gerente Geral de Logística de Cargas do Grupo Protege, Cristian da Silva Candido, Gerente de Prevenção de Perdas e Segurança Patrimonial da Via Varejo SA Varejo, e Claudinei Almeida, Gerente Regional de Segurança e Suprimentos da Dell. Os profissionais debatem sobre o futuro do transporte de cargas.",66.33,https://open.spotify.com/episode/6AkvPV8w1WMBxFogAjt4Hz,['pt'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-06-12
0mjovTz1B0ddZfrAG2rbRX,"Covid-19, explained by Carl (who has it)",2020-03-03,"Carl Goldman was on the Diamond Princess cruise ship and now he has Covid-19. He speaks to Sean Rameswaram from a CDC quarantine in Omaha, Nebraska. (Transcript here.) Learn more about your ad choices. Visit podcastchoices.com/adchoices",23.28,https://open.spotify.com/episode/0mjovTz1B0ddZfrAG2rbRX,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-03-03
3MdPW7jmYdRxmTD20in7OU,Pembelajaran Tatap Muka di Masa Pandemi Covid-19,2022-02-14,Oleh Nita Gobel,2.5,https://open.spotify.com/episode/3MdPW7jmYdRxmTD20in7OU,['id'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-02-14
6c6BA6CxXrbtc7wEIg5IQQ,Covid 19 Vaccine Mandate,2022-02-10,"I am an ordained minister and I will issue Religious Exemptions.  The mandate has been recognized as unconstitutional by the United States Supreme Court.  If your employer is mandating the vaccine and you want to know why people are upset about it, this episode explains what the Bible says about it.   I give specific Bible verses and explain why the fake ""vaccine"" is wrong and give 6 logical arguments as to why a Christian can refuse it Biblically.  Please contact me at angrypatriot42@yahoo.com for a vaccine religious exemption letter or for any clarification.  ---   Support this podcast: https://podcasters.spotify.com/pod/show/pastor-steven/support",11.27,https://open.spotify.com/episode/6c6BA6CxXrbtc7wEIg5IQQ,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2022-02-10
6U4e3UQQX2D7pfMicy5gfe,"#074 -  COVID-19 and the HR Industry: The Good, The Bad and The Ugly with Neil Cosby",2022-04-04,"      The COVID-19 pandemic has completely reshaped the role of HR in the workplace. From navigating employee relations to health and safety to staying on top of ongoing compliance changes, the vital role of HR professionals has been more evident than ever before.   On this episode of The Workplace Communication Podcast, we’re talking with Neil Cosby, Senior Executive HR Consultant at HR Covered, who shares the good, the bad and the ugly of what’s been happening lately with COVID-19 and the HR industry.   Leadership tips you won’t want to miss:   🎙️ Mitigating risk of liability amidst confusing and constantly changing government directives   🎙️ Navigating the lifting of workplace restrictions with high-risk employees   🎙️ The risk of not being adequately informed of employment law changes throughout the pandemic   🎙️ Why you need to pay attention to the ongoing renegotiation of the employer-employee contract   Neil is a seasoned Senior Human Resources professional with experience across a variety of industries in the private sector and non-profit sector. His background includes systems review, development and re-design in recruitment/talent acquisition, training/organizational development, health & safety/wellness, labour and employee relations and performance management. Neil is a true believer in the necessity for solid HR infrastructure in any organization that must be aligned with the overall business goals and objectives.      If you’re looking to learn tips from an HR expert on how to successfully navigate the constant changes of the pandemic in your business, then this episode is for you!   If you’ve enjoyed this episode, please be sure to subscribe and leave a review.    🎧 Listen to the episode: https://lindsaylapaquette.com/podcast/   For a full written transcript of the episode, please see the show notes at the link above.   Neil Cosby’s contact information:   Website: https://www.hrcovered.com/   Lindsay’s contact information:   To book a discovery call   E-mail   Website   Free e-course: Free Yourself from Workplace Confrontation and Conflict   LinkedIn Previous podcast episodes ",48.34,https://open.spotify.com/episode/6U4e3UQQX2D7pfMicy5gfe,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2022-04-04
3FnbiRIUeZgn8Pppo4Hxl3,Coronavirus (COVID-19) - Relief Options Summary,2020-04-15,"On this episode Mike Jesowshek, CPA talks about the COVID-19 relief options available to business owners and individuals. Topics include: Paycheck Protection Program (PPP), Economic Injury Disaster Loans (EIDL), SBA Loan Subsidies, Employee Retention Tax Credits, Net Operating Losses (NOLs), Charitable Contributions, Recovery Rebates (Checks in the Mail), Retirement Account Disbursements, and Student Loan Relief.--------Podcast Host: Mike Jesowshek, CPA - Founder of JETRO (www.JETROtax.com)Gusto Resource Hub: https://gusto.com/blog/business-finance/cares-act#Employee_retention_credits_and_payroll_tax_reliefJETRO Coronavirus COVID-19 Resource Hub: https://www.jetrotax.com/2020/03/18/coronavirus-accounting-tax/--------Podcast Website: www.TaxSavingsPodcast.comFacebook Group: https://www.facebook.com/groups/taxsavings/Facebook Group: https://www.facebook.com/groups/LawFirmAccounting/--------To find out more on this topic and many   others visit our website at www.JETROtax.com.You can also give us a  call  at 844-327-9272 or send your questions to us at Sales@JETROtax.com",16.89,https://open.spotify.com/episode/3FnbiRIUeZgn8Pppo4Hxl3,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-04-15
4DZpCfji6lIoJRBlxYzppw,"EXAME Flash 17/03 | Super quarta define taxa de juros, balanço da Unipar e os gastos da covid-19 em hospitais",2021-03-17,Ouça um rápido resumo das principais notícias e destaques do Brasil e do mundo em uma curadoria especial do time da Exame. Apresentação por Lucas Agrela.,3.03,https://open.spotify.com/episode/4DZpCfji6lIoJRBlxYzppw,['pt-BR'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-03-17
1qyegJAyTlOT9QoE7CSaI0,Positive Lessons from Covid-19,2020-04-04,"From this videoconference talk from 3 April 2020, Ajahn Anan discusses positive things that we can learn from the Covid-19 pandemic.  Note: Much of this talk is talk is taken from a social media post that was originally mistakenly attributed to Bill Gates. The post has been revealed to not be from Bill Gates but from an unknown source.   An excerpt: ""So Covid-10 makes us change the way we do things and encourages us to protect each other and to have self-sacrifice and loving-kindness to each other. It is the quality of metta, loving kindness that supports the world, which is a truth the Buddha taught.""  Note: One can read Dhamma talk transcripts at the Wat Marp Jan 'Reflections' page. These include questions and answers with Ajahn Anan, which are not in the audio files. See: https://watmarpjan.org/en/dhamma-reflections/reflections-archive/",15.33,https://open.spotify.com/episode/1qyegJAyTlOT9QoE7CSaI0,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-04-04
0kOn7eclFiccF48blzcNtz,"The COVID-19 pandemic was never what they claimed, but the vaccine pandemic is REAL",2022-05-29,"The COVID-19 pandemic was never what they claimed, but the vaccine pandemic is REALArticle Link: https://www.naturalnews.com/2022-05-27-covid-pandemic-not-real-vaccine-pandemic-is.htmlOrder While Supplies Last Storable Food Emergency Survival Food Survival Items  Water Filtration Survival Coffee Sprouting SeedsAir Purification Deals of the DayBuy Now, Pay Later https://mypatriotsupply.com/?rfsn=6558736.4a8d19f Support this podcast at — https://redcircle.com/end-time-world-news/exclusive-contentAdvertising Inquiries: https://redcircle.com/brandsPrivacy & Opt-Out: https://redcircle.com/privacy",18.87,https://open.spotify.com/episode/0kOn7eclFiccF48blzcNtz,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-05-29
3w6QB6Vdk1GkuoaYBRsc6t,HOY EN LA HISTORIA - Covid-19 y epidemias en la historia,2021-11-17,Recordamos algunas efemérides del día junto a Alejandro Rosas,2.54,https://open.spotify.com/episode/3w6QB6Vdk1GkuoaYBRsc6t,['es-MX'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-11-17
02wd9PAyDtPl4WPqzjgwg3,People Who Don't Care If They Infect You With Covid-19,2021-02-10,People need to care about each other social distance really matters.  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/michael-haley2/message,4.01,https://open.spotify.com/episode/02wd9PAyDtPl4WPqzjgwg3,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-02-10
0NU2z0v1ZYAeoeNyq13QVy,Episode 87 - COVID Worldwide,2020-08-29,"Join Dr. Dickson and our esteemed colleagues from across the globe to hear how their systems have responded to the COVID-19 pandemic and what they have learned from the experience thus far. Dr. Colin Graham is an EM specialist from Hong Kong who practiced there for the first SARS outbreak and is now tackling Corona Part 2. Additionally, we’ll be joined by Dr. Al Meyer, an EM specialist in Melbourne, Australia.   This episode truly gives us a worldwide COVID-19 perspective.   Colin Graham qualified from the University of Glasgow in 1994 and completed basic surgical training and then specialist training in emergency medicine in Scotland. He came to the Accident and Emergency Medicine Academic Unit at the Chinese University of Hong Kong in 2004; he was promoted to Professor in 2007 and was appointed Director in 2015. He has broad research interests within emergency medicine and has published widely. Dr. Graham is an active clinical teacher and he co-authors the Oxford Handbook of Emergency Medicine. He is also currently Editor-in-Chief of the European Journal of Emergency Medicine (since 2009) and has served on the Executive and Council of the European Society for Emergency Medicine. Dr. Graham was elected to the Council of the Hong Kong College of Emergency Medicine in 2013 and 2016 and has served as Dean of Students at Morningside College in CUHK since 2016.  Dr. Alastair Meyer completed his specialist training in emergency medicine in Scotland and has worked in academic emergency medicine in Melbourne Australia.  He is currently the emergency department director at Casey Hospital in Melbourne. He has numerous peer reviewed publications and has lectured both with AU and internationally. Dr. Meyer is an avid cyclist and word traveler in his spare time.",55.49,https://open.spotify.com/episode/0NU2z0v1ZYAeoeNyq13QVy,['en'],Spotify,['clis'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-08-29
4DakPDfaYISGskVDMsxOFR,No quiero la vacuna de COVID-19 | Mi mejor momento en un estadio,2021-04-30,"Capitulo 6, Tu te pondrías la vacuna COVID? Tu mejor recuerdo en un estadio? #podcast​​​ #viernes​​​ #taquitos​​  ---   Support this podcast: https://podcasters.spotify.com/pod/show/mario-espino11/support",33.35,https://open.spotify.com/episode/4DakPDfaYISGskVDMsxOFR,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-04-30
