id,title,releaseDate,description,trackTime,trackViewUrl,languages,provider,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
6CgEt41VYLbFyTJRWn287r,Meditación básica de respiración,2020-11-13,"Durante esta sesión, realizaremos la técnica básica de atención a la respiración. Básica pero efectiva para contrarrestar los efectos del estrés y la ansiedad.  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",13.04,https://open.spotify.com/episode/6CgEt41VYLbFyTJRWn287r,['es-CL'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditacion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-11-13
7wIOUkH1qeHFHR88QHdENv,Breaking down your greatest fear,2022-03-05,"What are you most afraid of? What’s the one place you don’t want to go in your mind, locked away and lurking there in the background? What would happen if we open the door to that fear - let it out of its cage. What if we could be free from it? The Future is Mindful Conference: https://thefutureismindful.com/ Email me - I love to hear from you: mindfulnessforbeginners@protonmail.com Join the Facebook group:  https://www.facebook.com/groups/999461463825856/ Say hello on twitter: https://twitter.com/mindfulness_for Plum Village app: https://plumvillage.app/ Meditation can be used to reduce stress / anxiety, improve your mood and live a more peaceful, fulfilled life. If you find it helpful, I invite you to share on Facebook and say hello! You may also wish to leave a review on Apple, Spotify etc.",27.06,https://open.spotify.com/episode/7wIOUkH1qeHFHR88QHdENv,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-03-05
4TvTxFTdn6D4LCysEIbwqg,"Hipno Mindfulness, dormir Sanando preparación y recuperación estados de salud",2023-04-18,"Hipno Mindfulness, preparación y recuperación estados de salud (antes de una intervención o posterior para dormir profundamente y fortalecer la salud.  Reduce el estrés y la ansiedad: La meditación ayuda a reducir los niveles de estrés y ansiedad, lo que puede mejorar la calidad de vida. Mejora la concentración y la memoria: La meditación ayuda a mejorar la concentración y la memoria a corto y largo plazo. Aumenta el bienestar emocional: La meditación ayuda a fomentar el bienestar emocional, lo que puede tener un efecto positivo en la calidad de vida. Favorece la autoconciencia y la aceptación: La meditación ayuda a desarrollar la autoconciencia y la aceptación, lo que puede mejorar la relación con uno mismo y con los demás. Psicóloga Beatríz Pereira www.psicobiosfera.cl",16.26,https://open.spotify.com/episode/4TvTxFTdn6D4LCysEIbwqg,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['aceptacion', 'bienestar emocional']","['nivel de vida', 'calidad de vida']",[],[],[],[],['bienestar'],"['concentracion', 'meditacion']",[],"['recuperacion', 'mejora']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-04-18
05xbwcFnq381vOMkn9uaOw,Preparing for the storm to arrive,2023-01-28,"I’m a human being and so are you (I assume - unless there are cats listening to this). We all have the seeds of anger, anxiety and sadness within us. How do we train ourselves to deal with difficult emotions in a healthy way? Become a friend of the podcast & access exclusive content: https://www.patreon.com/mindfulnessforbeginners Listen to my new mindful walk around Gloucester Docks! https://www.youtube.com/watch?v=EEh7Es8FgRg Be Calm Be happy courses run by my PV friends: https://plumvillage.uk/learn-mindfulness/ Donate to help the people of Ukraine: https://www.dec.org.uk/ Email me - I love to hear from you: mindfulnessforbeginners@protonmail.com Join the Facebook group and influence the podcast:  https://www.facebook.com/groups/999461463825856/ Say hello on twitter: https://twitter.com/mindfulness_for Meditation can be used to reduce stress / anxiety, improve your mood and live a more peaceful, fulfilled life. If you find it helpful, I invite you to share on Facebook and say hello! You may also wish to leave a review on Apple, Spotify etc. ",30.08,https://open.spotify.com/episode/05xbwcFnq381vOMkn9uaOw,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-01-28
1RRu9r9dbpK9XhstAYGRlH,Meditación Hipnosis Anti Ansiedad y creación de un lugar seguro. ,2023-06-03,"Te invito a meditar para consolidar aprendizajes, para eliminar estrés y para crear un espacio seguro y recargarte de de energía. Puedes realizarlo antes de descansar o regalarte un momento de tranquilidad antes de continuar tu jornada. Psicóloga Beatríz Pereira Cartes       Instagram.  @beatrizpereirapsicologa",17.32,https://open.spotify.com/episode/1RRu9r9dbpK9XhstAYGRlH,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['tranquilidad'],['meditacion'],[],['aprendizaje'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-03
3DIXnHAJDbeXBjSVrkTSYm,"New year, new path 3: Watering the seeds of happiness",2022-01-22,"We’re finishing up our new year refresh of the basics of mindfulness by considering how we tend to our difficult emotions like sadness, anger and anxiety. But aren’t these emotions bad? Don’t we want to just get rid of them if we want to be happy and calm? Book your place on the Be Calm, Be Happy mindfulness course (starts Wed 16th 7pm UK time): https://bit.ly/calmhappy Email me - I love to hear from you: mindfulnessforbeginners@protonmail.com Join the Facebook group:  https://www.facebook.com/groups/999461463825856/ Say hello on twitter: https://twitter.com/mindfulness_for Plum Village app: https://plumvillage.app/ Meditation can be used to reduce stress / anxiety, improve your mood and live a more peaceful, fulfilled life. If you find it helpful, I invite you to share on Facebook and say hello! You may also wish to leave a review on Apple, Spotify etc.",24.61,https://open.spotify.com/episode/3DIXnHAJDbeXBjSVrkTSYm,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-01-22
3R7a8ivhcf6qth2Qhc5ZtX,🔴 Regula tu estrés con esta técnica,2023-05-03,"El cuerpo tiene una forma propia de “pensar” las cosas, y pareciera que fuese independiente de la mente. ¿Cómo es eso posible? Esto es así porque los instintos y reacciones son respuestas más rápidas. Es práctico reaccionar ante peligros. Pero es un arma de doble filo🗡️ Hay momento en donde sentimos que el cuerpo reacciona a su propio ritmo, pero a pesar de esa falta de control, podemos ser capaces de regular la forma en la que hacemos ciertas cosas, por ejemplo, la respiración.  Este ejercicio va dirigido a aprender dos tipos de respiración, la cual llevaremos a nuestro cuerpo de forma consciente a relajarse, relajando así también la mente (eso va para otra meditación).  Espero que les sea de compañía.  Un abrazo,  Andrés. . ¿Quieres conocer más de cómo mejorar tu salud mental? 💌 ¡Únete a nuestra comunidad de Meditación y Salud Mental! Si estas meditaciones te han sido de ayuda, y te interesa poder profundizar y aprender más de la práctica, te invito a unirte a nuestra comunidad enfocada en mejorar nuestra salud mental y bienestar! ❤️🧠 No sólo estarás apoyando estas meditaciones, sino también recibirás meditaciones sin anuncios, meditaciones exclusivas, meditaciones con contenido extra que profundizan cada uno de los temas con la intención de que aprendas y te sientas acompañado/a en este viaje. Como extra, libero semana a semana un ✨Podcast exclusivo sobre salud mental y psicología, únicamente para los mecenas en Patreon, además de otros beneficios! Me encantaría poder conocernos por la comunidad, en donde me gusta también pasar tiempo compartiendo con los demás mecenas. Puedes hacer click aquí para conocer más 🔗. * 🔴Atención psicológica: Tengo cupos disponibles para atención de psicoterapia y así ayudarte a encontrar esa calma que buscas y acompañarte en ese proceso (abierto a todos independiente del país de orígen) (www.psandressalgado.com). * ¡Califica el podcast! ⭐️⭐️⭐️⭐️⭐️ Recuerda darle un puntaje a este podcast si estás en Spotify o comenta si estás en Apple Podcast. Me serviría mucho para alcanzar a más personas ❤️. * 💌 Inscríbete a mi Newsletter semanal de salud mental: Puedes inscribirte por este link, o en mi página web. * 👋Puedes saludarme por mi cuenta de Instagram o a mi correo (ps.salgadoa@gmail.com). Me fascina escuchar testimonios de quienes utilizan mis meditaciones. :) * ☎️¿Deseas patrocinar este podcast o patrocinarte en un capítulo? Pues escríbeme a mi correo (ps.salgadoa@gmail.com) para conversar formas de promocionarte por nuestro podcast. * Mi Instagram está lleno de videos sobre salud mental, o quizás quieres leer mi Blog en mi página web, o seguirme en TikTok. * 🔗Link universal hacia todos mis canales 📸Instagram: @ps.andressalgado 🌎Página web: www.psandressalgado.com 🙋‍♂️Psicoterapia online: www.psandressalgado.com/psicoterapia 📹Tiktok: https://www.tiktok.com/@ps.andressalgado  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",8.89,https://open.spotify.com/episode/3R7a8ivhcf6qth2Qhc5ZtX,['es-CL'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terapia', 'salud mental']",[],[],[],['testimonios'],[],['bienestar'],"['calma', 'meditacion']",[],['mejora'],['ejercicio'],[],[],[],[],[],[],[],['testimonios'],[],[],['man'],[],2023-05-03
2u1iNtajTjHhxKLfaG6iT6,Everyday Mindfulness Practice,2019-10-02,"Relax the body, quiet the mind & focus on the present with Moments of Mindfulness by Epworth Clinic.  See omnystudio.com/listener for privacy information.",5.73,https://open.spotify.com/episode/2u1iNtajTjHhxKLfaG6iT6,['en-AU'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2019-10-02
0BbcTWE3ppWxtAuvc0kTmT,¿Qué hago con mis pensamientos? (meditación para pensamientos rumiantes),2023-03-14,"Cuando estamos ansiosos, no solamente lidiamos con los problemas que nos angustian, sino también lidiamos con los pensamientos que llegan a nuestra mente. Y con el ejercicio de hoy quiero que puedas verlos de otra manera. No como algo molestoso de por si, pero como un instrumento necesario. 🚨Al igual que una alarma es incómoda para hacerse notar. Así también los pensamientos son esa forma incómoda que tiene nuestro cuerpo para decirnos que algo no va bien. Espero que esta práctica te acompañe.  - Andrés Salgado Psicólogo Clínico . - Andrés Salgado Psicólogo clí ¿Quieres conocer más de cómo mejorar tu salud mental? 💌 ¡Únete a nuestra comunidad de Meditación y Salud Mental! Si estas meditaciones te han sido de ayuda, y te interesa poder profundizar y aprender más de la práctica, te invito a unirte a nuestra comunidad enfocada en mejorar nuestra salud mental y bienestar! ❤️🧠 No sólo estarás apoyando estas meditaciones, sino también recibirás meditaciones sin anuncios, meditaciones exclusivas, meditaciones con contenido extra que profundizan cada uno de los temas con la intención de que aprendas y te sientas acompañado/a en este viaje. Como extra, libero semana a semana un ✨Podcast exclusivo sobre salud mental y psicología, únicamente para los mecenas en Patreon, además de otros beneficios! Me encantaría poder conocernos por la comunidad, en donde me gusta también pasar tiempo compartiendo con los demás mecenas. Puedes hacer click aquí para conocer más 🔗. * 🔴Atención psicológica: Tengo cupos disponibles para atención de psicoterapia y así ayudarte a encontrar esa calma que buscas y acompañarte en ese proceso (abierto a todos independiente del país de orígen) (www.psandressalgado.com). * ¡Califica el podcast! ⭐️⭐️⭐️⭐️⭐️ Recuerda darle un puntaje a este podcast si estás en Spotify o comenta si estás en Apple Podcast. Me serviría mucho para alcanzar a más personas ❤️. * 💌 Inscríbete a mi Newsletter semanal de salud mental: Puedes inscribirte por este link, o en mi página web. * 👋Puedes saludarme por mi cuenta de Instagram o a mi correo (ps.salgadoa@gmail.com). Me fascina escuchar testimonios de quienes utilizan mis meditaciones. :) * ☎️¿Deseas patrocinar este podcast o patrocinarte en un capítulo? Pues escríbeme a mi correo (ps.salgadoa@gmail.com) para conversar formas de promocionarte por nuestro podcast. * Mi Instagram está lleno de videos sobre salud mental, o quizás quieres leer mi Blogen mi página web, o seguirme en TikTok. * 🔗Link universal hacia todos mis canales 📸Instagram: @ps.andressalgado 🌎Página web: www.psandressalgado.com 🙋‍♂️Psicoterapia online: www.psandressalgado.com/psicoterapia 📹Tiktok: https://www.tiktok.com/@ps.andressalgado  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",11.63,https://open.spotify.com/episode/0BbcTWE3ppWxtAuvc0kTmT,['es-CL'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terapia', 'salud mental']",[],[],[],['testimonios'],[],['bienestar'],"['calma', 'meditacion']",[],['mejora'],['ejercicio'],[],[],[],[],[],[],[],['testimonios'],[],[],['man'],[],2023-03-14
4qYejJVdnOqpza8HuzmBbh,The essential outlook on life that frees you from suffering,2021-08-14,"Last week we talked about starting a journey within ourselves, this week we talk about how mindfulness offers us a perspective on our connection to the world that guides on that path. Be Calm Be Happy course: https://www.eventbrite.co.uk/e/154439234909 Join the Facebook group:  https://www.facebook.com/groups/999461463825856/ Say hello on twitter: https://twitter.com/mindfulness_for mindfulnessforbeginners@protonmail.com Plum Village app: https://plumvillage.app/ Meditation can be used to reduce stress / anxiety, improve your mood and live a  more peaceful, fulfilled life. If you find it helpful, I invite you to share on Facebook and say hello! If you're on itunes / Apple Podcasts, you may wish to leave a review. May you be happy, may you be peaceful, may you be healthy and live a long life.",29.61,https://open.spotify.com/episode/4qYejJVdnOqpza8HuzmBbh,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-08-14
6jXtbZKeGPkvIG8JdhufVJ,El universo conspira a mi favor / Mindfulness,2020-09-21,Crystal Medina Terapeuta Holistica. youtube; Energía Crystal  Meditacion sugerida para respirar y conectar con una informacion de reporgramacion a nivel celular y vibracional de todo el cuerpo. sugiero dejarse sentir y tomar bastante agua previo al proceso y despúes.,22.38,https://open.spotify.com/episode/6jXtbZKeGPkvIG8JdhufVJ,['es-ES'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditacion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-09-21
4MzeMAmI0dbkNyHGhOiOzJ,Café #01 • Práctica Mindfulness • Intermedia,2021-03-22,"Para muchos de nosotros, los primeros momentos de la mañana pueden ser los más apropiados para meditar. Muchos valoramos también esa primera taza de café.   Y aunque algunos pueden argumentar que son contradictorios, café y meditación pueden ser dos hábitos que formen parte de una rutina matinal balanceada.   Sea temprano en la mañana o en medio del día, tomarnos una buena taza de café (té o mate) puede proveer una oportunidad para prestar atención y integrar la práctica mindfulness a nuestra cotidianidad.   'Café con todomente' tiene la intención de acompañarte a que te tomes un café consciente y atentamente. Disfruta. Andrés Acevedo. - todomente.org/andres ----- Patrocina a todomente: patreon.com/todomente Disponible en: Spotify, Apple Podcast, Google Podcast, Anchor (anchor.fm/todomente), y todomente.org/practica. Instagram: @todomente. ----- Hola, soy Andrés Acevedo, a través de todomente quiero compartir lo más importante que he aprendido en la vida: la meditación mindfulness. Mi propósito aquí es guiarte y acompañarte a desarrollar una técnica para que conozcas, cuides y entrenes tu mente, el recurso más importante que tienes. Vivo convencido de que la plenitud del ser humano se encuentra integrando el entrenamiento intencional de la atención, con las habilidades intrínsecas de la mente. Si esta iniciativa te parece valiosa y quieres apoyarla, te invito a visitar patreon.com/todomente y elegir la opción de patrocinio con la que te sientas cómodo. Además, como patrocinador tendrás acceso a sesiones exclusivas de hasta una hora, series temáticas completas, y la opción de compartir algunas sesiones en vivo. Nuestra propuesta aquí en todomente es que juntos, como comunidad, financiemos esta iniciativa, de manera que sea autosuficiente y sostenible en el tiempo. Queremos seguir compartiendo la práctica con más personas y necesitamos tu apoyo para hacerlo. Gracias por estar aquí. Andrés Acevedo - todomente.org/andres. ----- Todas las meditaciones guiadas de todomente están inspiradas en la práctica y enseñanzas de profesores, maestros, filósofos y científicos como: Joseph Goldstein, Sharon Salzberg, Sam Harris, Annaka Harris, Alexis Santos, David Vago, Judson Brewer, y Oren Jay Sofer, entre otros. Para ellos todo el crédito por muchas de las ideas expresadas en este canal. Imagen: Nicolas Lobos - https://unsplash.com/photos/Yv-WSE1n9nk #mindfulness #meditación #todomente",14.99,https://open.spotify.com/episode/4MzeMAmI0dbkNyHGhOiOzJ,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditacion'],[],[],[],[],[],['habitos'],[],[],[],[],[],[],[],['man'],[],2021-03-22
2G6NwLjSjCku0fAafxF4Ns,☺️ No estás sólo/a (+ lluvia de fondo 🌧️),2023-05-31,"A veces nos sentimos solos, con nuestros pensamientos, problemas y emociones, pero todos pasamos por situaciones similares. Todos experimentamos sentimientos angustiantes y la sensación de aislamiento.  Pero no estamos solos en esto.  Saber que otros también buscan comprensión y conexión puede reconfortarnos. Imagina a esas personas que están en la misma búsqueda que tú. Esta práctica nos permite recordar que nuestras experiencias son compartidas y nos brinda un sentido de conexión humana. Al reconocer que todos nos enfrentamos a desafíos similares.  No somos únicos y solitarios en nuestras luchas y emociones, siempre encontraremos personas que buscan -al igual que nosotros- la conexión con otras que viven situaciones similares.  Espero que te sea de apoyo.  Te pregunto: ¿Cómo experimentaste la meditación de hoy? . ¿Quieres conocer más de cómo mejorar tu salud mental? 💌 ¡Únete a nuestra comunidad de Meditación y Salud Mental! Si estas meditaciones te han sido de ayuda, y te interesa poder profundizar y aprender más de la práctica, te invito a unirte a nuestra comunidad enfocada en mejorar nuestra salud mental y bienestar! ❤️🧠 No sólo estarás apoyando estas meditaciones, sino también recibirás meditaciones sin anuncios, meditaciones exclusivas, meditaciones con contenido extra que profundizan cada uno de los temas con la intención de que aprendas y te sientas acompañado/a en este viaje. Como extra, libero semana a semana un ✨Podcast exclusivo sobre salud mental y psicología, únicamente para los mecenas en Patreon, además de otros beneficios! Me encantaría poder conocernos por la comunidad, en donde me gusta también pasar tiempo compartiendo con los demás mecenas. Puedes hacer click aquí para conocer más 🔗. * 🔴Atención psicológica: Tengo cupos disponibles para atención de psicoterapia y así ayudarte a encontrar esa calma que buscas y acompañarte en ese proceso (abierto a todos independiente del país de orígen) (www.psandressalgado.com). * ¡Califica el podcast! ⭐️⭐️⭐️⭐️⭐️ Recuerda darle un puntaje a este podcast si estás en Spotify o comenta si estás en Apple Podcast. Me serviría mucho para alcanzar a más personas ❤️. * 💌 Inscríbete a mi Newsletter semanal de salud mental: Puedes inscribirte por este link, o en mi página web. * 👋Puedes saludarme por mi cuenta de Instagram o a mi correo (ps.salgadoa@gmail.com). Me fascina escuchar testimonios de quienes utilizan mis meditaciones. :) * ☎️¿Deseas patrocinar este podcast o patrocinarte en un capítulo? Pues escríbeme a mi correo (ps.salgadoa@gmail.com) para conversar formas de promocionarte por nuestro podcast. * Mi Instagram está lleno de videos sobre salud mental, o quizás quieres leer mi Blogen mi página web, o seguirme en TikTok. * 🔗Link universal hacia todos mis canales 📸Instagram: @ps.andressalgado 🌎Página web: www.psandressalgado.com 🙋‍♂️Psicoterapia online: www.psandressalgado.com/psicoterapia 📹Tiktok: https://www.tiktok.com/@ps.andressalgado  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",9.36,https://open.spotify.com/episode/2G6NwLjSjCku0fAafxF4Ns,['es-CL'],Spotify,[],[],[],[],[],[],['rare'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terapia', 'salud mental']",[],[],[],"['testimonios', 'experiencias']",[],"['confort', 'bienestar']","['calma', 'meditacion']",[],['mejora'],[],[],[],[],[],[],[],[],"['testimonios', 'experiencias']",[],[],['man'],[],2023-05-31
1xJ6XEKQ5vLNGff9QXHGSd,Pausa de autocuidado,2020-07-29,Con esta práctica te invito a hacer una pausa de autocuidado que consiste en 4 pasos: 1. Parar 2. Preguntarte cómo te sientes 3. Descansar en tu vulnerabilidad y conectar con nuestra humanidad común 4. Ofrecerte el autocuidado que necesitas en este momento,7.99,https://open.spotify.com/episode/1xJ6XEKQ5vLNGff9QXHGSd,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-07-29
2JTsc2kGINBG3E7rttZddt,"Over-coming childhood trauma, mindfulness, and learning how to be in a relationship with Cory Allen",2022-12-12,"In this episiode, Jillian speaks with Cory Allen, meditation teacher, podcaster, audio engineer and author of ""Now Is The Way"". Cory overcame some pretty heavy childhood trauma through educating himself on psychology and neuroscience and teaching himself to meditate. Through years of rigorous self-examination and a determination to thrive, he worked hard to unlearn patterns that were a result of the trauma he endured. We talk about his journey, which includes his relationship with his wife -which of course Jillian asked a lot of questions about! Cory Allen: IG: @heycoryallen Website: https://www.cory-allen.com ~~ Follow the show on Instagram: @jillianonlove Email the show at hello@jillianonlove.com Subscribe to Jillian on Love+ on Apple Podcasts or Patreon Find Resources mentioned in the show at the Jillian on Love Recommendations  Follow Jillian Turecki on Instagram: @jillianturecki Tik Tok: @jillian.turecki Twitter: @JillianTurecki Visit her website at www.jillianturecki.com ~~ Jillian On Love is brought to you by QCODE. To advertise on the show, contact us! Learn more about your ad choices. Visit megaphone.fm/adchoices",59.79,https://open.spotify.com/episode/2JTsc2kGINBG3E7rttZddt,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],['child'],[],[],2022-12-12
1O1B9S0XZqdxI23sN0XidQ,Episodio 30. Mindfulness para conectar con lo que importa,2019-07-31,"Mindfulness para conectar con lo que importa.Aquello que es importante para ti es con lo que querrás conectar. Si te alejas de ello, sino lo alimentas, te sentirás perdido, insatisfecho y para nada a gusto. En éste podcast vamos a ayudarte a fluir con las experiencias de tu vida para disfrutar el aquí y el […]",36.98,https://open.spotify.com/episode/1O1B9S0XZqdxI23sN0XidQ,['es-ES'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['experiencias'],[],[],[],[],[],[],[],[],[],[],[],[],[],['experiencias'],[],[],[],[],2019-07-31
1Vb1GKxFbUAtfY1ioFV2Ta,😧 ¿Te cuesta lidiar con la falta de control? (Meditación guiada para momentos de incertidumbre),2023-04-11,"En ocasiones, podemos sentir que las situaciones que nos rodean escapan a nuestro control, lo que puede generar en nosotros una gran sensación de ansiedad. Pero lo cierto es que, en realidad, tenemos muy poco control sobre lo que sucede en nuestras vidas. No podemos predecir ni controlar cómo van a reaccionar los demás ante lo que hacemos o decimos, ni tampoco podemos controlar algunos procesos fisiológicos del cuerpo, como la respiración. Hay momentos en donde sentimos que las situaciones escapan de nuestro control. Lo que genera una fuerte sensación de incertidumbre y ansiedad en nosotros.  Pero la realidad es que poco o nada de control tenemos sobre lo que nos ocurre. Mucho de lo que vivimos depende de muchos factores. Podemos hasta perder el control de nuestra propia respiración.  Intentamos controlar lo que podemos, pero esto puede generar solamente el efecto contrario.  Esta meditación es para practicar este “soltar” el control y dejar las cosas ser… Espero que te acompañe.   . ¿Quieres conocer más de cómo mejorar tu salud mental? 💌 ¡Únete a nuestra comunidad de Meditación y Salud Mental! Si estas meditaciones te han sido de ayuda, y te interesa poder profundizar y aprender más de la práctica, te invito a unirte a nuestra comunidad enfocada en mejorar nuestra salud mental y bienestar! ❤️🧠 No sólo estarás apoyando estas meditaciones, sino también recibirás meditaciones sin anuncios, meditaciones exclusivas, meditaciones con contenido extra que profundizan cada uno de los temas con la intención de que aprendas y te sientas acompañado/a en este viaje. Como extra, libero semana a semana un ✨Podcast exclusivo sobre salud mental y psicología, únicamente para los mecenas en Patreon, además de otros beneficios! Me encantaría poder conocernos por la comunidad, en donde me gusta también pasar tiempo compartiendo con los demás mecenas. Puedes hacer click aquí para conocer más 🔗. * 🔴Atención psicológica: Tengo cupos disponibles para atención de psicoterapia y así ayudarte a encontrar esa calma que buscas y acompañarte en ese proceso (abierto a todos independiente del país de orígen) (www.psandressalgado.com). * ¡Califica el podcast! ⭐️⭐️⭐️⭐️⭐️ Recuerda darle un puntaje a este podcast si estás en Spotify o comenta si estás en Apple Podcast. Me serviría mucho para alcanzar a más personas ❤️. * 💌 Inscríbete a mi Newsletter semanal de salud mental: Puedes inscribirte por este link, o en mi página web. * 👋Puedes saludarme por mi cuenta de Instagram o a mi correo (ps.salgadoa@gmail.com). Me fascina escuchar testimonios de quienes utilizan mis meditaciones. :) * ☎️¿Deseas patrocinar este podcast o patrocinarte en un capítulo? Pues escríbeme a mi correo (ps.salgadoa@gmail.com) para conversar formas de promocionarte por nuestro podcast. * Mi Instagram está lleno de videos sobre salud mental, o quizás quieres leer mi Blogen mi página web, o seguirme en TikTok. * 🔗Link universal hacia todos mis canales 📸Instagram: @ps.andressalgado 🌎Página web: www.psandressalgado.com 🙋‍♂️Psicoterapia online: www.psandressalgado.com/psicoterapia 📹Tiktok: https://www.tiktok.com/@ps.andressalgado  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",9.82,https://open.spotify.com/episode/1Vb1GKxFbUAtfY1ioFV2Ta,['es-CL'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['incertidumbre', 'terapia', 'salud mental']",[],[],[],['testimonios'],[],['bienestar'],"['calma', 'meditacion']",[],['mejora'],[],[],[],[],[],[],[],[],['testimonios'],[],[],['man'],[],2023-04-11
6fh1c7R6QhZ5nKgGJvSPNn,"Episodio 343: Inspiro, Espiro: Un Momento di Mindfulness",2023-10-31,"Coltivare Mindfulness significa impegnarsi nell’esercizio della consapevolezza. Si può praticare anche mentre si aspetta che la caffettiera inizi a brontolare, mentre si è al lavoro, sui mezzi di trasporto. E' importante abituarsi a stare nel presente. Come? Basta una breve pausa per tornare al respiro. Lascia un commento nella nostra community! https://discord.gg/hDVGVd2 Articolo originale di Becca Brooks su Medium.com",5.8,https://open.spotify.com/episode/6fh1c7R6QhZ5nKgGJvSPNn,['it'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-31
